#1=α 2=αD 3=σ 4=dq 5=qh 6=dp 7=dph 8=pd 9=dpdh 10=m 11=mh 
0.25 0.0017900099999999999 sign 0.009503524117643984 28194.912549476947 0.10265028753437111 0.6836571593203703 374.99024964997596 175.5323924674155 1.9910756683312404e-6 0.00019907788724133165
0.2 0.00149801 sign 0.009912149912509542 32397.71672794992 0.1079157831691171 0.6862368963484052 444.183234227998 209.4440474738604 2.0920869190782336e-6 0.0002006390088272639
0.15 0.00117801 sign 0.0103586529889041 39553.26096463108 0.11381465578185353 0.6891471094310566 559.3207092472074 265.9057669467586 2.213447804250335e-6 0.00020322620261303102
0.1 0.00082601 sign 0.01085398727338502 54038.27870745938 0.12051187095581453 0.6924780761145632 788.8410963405358 378.5434371713055 2.3355782900831413e-6 0.0002047653387635013
0.095 0.00078801 sign 0.010896184887878111 56442.67524359878 0.12117551772777939 0.6928080190300159 825.8837761340246 396.68410474974587 2.357561949179772e-6 0.00020590946843708336
0.09 0.00075101 sign 0.01095628208732779 58926.57548279867 0.12194453841914352 0.6931938155460903 865.5277348482007 416.1756446500668 2.3641878591185578e-6 0.00020536434714659127
0.085 0.00071301 sign 0.011009237025254243 61794.06326211851 0.12268129669756861 0.6935625613246763 910.5347201027043 438.2681995813168 2.378217250255387e-6 0.00020560213233952713
0.08 0.0006740100000000001 sign 0.011053734696105337 65128.647951149665 0.1233785329615693 0.6939103442200096 962.0123307005371 463.4949087232443 2.3954366612953065e-6 0.00020627455549694843
0.075 0.00063601 sign 0.01111999650178646 68645.10257249541 0.12420349613559963 0.6943260341295464 1018.2096586267827 491.14248568934 2.4153731065890515e-6 0.00020675927720200803
0.07 0.00059601 sign 0.011161436503512832 73003.19996362603 0.1248986767990289 0.6946727491073212 1085.1408206898905 523.9321029493245 2.419100784002922e-6 0.00020632934916767247
0.065 0.00055701 sign 0.011227509485791277 77696.22259970446 0.12573819368593522 0.6950963328478388 1159.6149575097684 560.5540864711332 2.4455284246891328e-6 0.00020736442301183693
0.06 0.00051701 sign 0.011284549910962654 83322.13491048732 0.12653568667957604 0.6954976111313412 1247.6821496135224 603.8010792415176 2.456111423399822e-6 0.0002072224610679414
0.055 0.00047600999999999996 sign 0.011330133215112916 90166.95450966025 0.12727763577250745 0.695869288712543 1353.324922877417 655.6024303690666 2.4686485119575494e-6 0.00020746160703139212
0.05 0.00043501 sign 0.01138469983440174 98235.15830639192 0.1280779545430365 0.6962721455755224 1478.8612481305622 717.2211110927205 2.4901755015480806e-6 0.00020828330528121664
0.045 0.00039401 sign 0.011451239037250326 107885.39311435891 0.1289538275912045 0.6967154591107524 1630.4992376047157 791.7416702444117 2.5011689736302703e-6 0.00020799773512129676
0.04 0.00035201 sign 0.011504481304656701 120250.26614163855 0.12976438179546626 0.6971239034266029 1822.4807488826232 885.969756088416 2.520904776586749e-6 0.0002086861303785531
0.035 0.00031001 sign 0.01157277053853667 135811.76530635517 0.13066839613408965 0.6975824825478217 2066.4466934105076 1005.8547792331372 2.5411505608548753e-6 0.00020913173986495323
0.03 0.00026701 sign 0.01162401174315003 157053.19944090839 0.13148631291085952 0.6979949749010794 2395.7609516318967 1167.4856026365471 2.550099742147905e-6 0.00020896250218901456
0.025 0.00022401 sign 0.011695567295314036 186164.78362717637 0.13242809637330027 0.6984740364391905 2851.447453601543 1391.4026772828552 2.5708290929459885e-6 0.0002093829206593461
0.02 0.00018000999999999998 sign 0.011743337225428377 230816.61223639984 0.13324606701917419 0.6988866426758099 3543.135077567486 1730.896695618221 2.589923898234984e-6 0.00021010227053936415
0.015 0.00013601 sign 0.01182273930468323 303635.5634729116 0.1342527341623819 0.6994008571885715 4682.238863329182 2290.650473790931 2.6013556745411436e-6 0.0002096207431278655
0.01 9.100999999999998e-5 sign 0.011862739048148328 452387.0546323091 0.13504746087485434 0.699801004143915 6986.6208552521 3421.7775949103298 2.6230576284410708e-6 0.0002106837366704201
0.0095 8.701e-5 sign 0.011931372988620204 470734.1140317334 0.1354930651485199 0.7000384920084725 7306.570411596857 3580.8929758737427 2.6228191690261137e-6 0.00020942651057722505
0.009 8.201e-5 sign 0.011876049668576447 501526.1737337951 0.135237721003648 0.6998979127609894 7750.936741929208 3797.1309125335247 2.6282985500726974e-6 0.00021087113575779678
0.0085 7.801e-5 sign 0.011953520801991975 524166.8048648813 0.1357336025631278 0.7001625855056315 8146.961082103842 3994.1453746370908 2.6334477038847395e-6 0.00020988471227605706
0.008 7.301e-5 sign 0.01189267930448664 562640.1498157943 0.13544723135724965 0.7000052091287503 8703.673017541414 4265.142947177112 2.6274820225477475e-6 0.00021051243613588903
0.0075 6.900999999999999e-5 sign 0.011981560177669628 591278.5344746311 0.1360078795876748 0.7003049185961936 9206.527545644867 4515.409425310126 2.643762761742231e-6 0.00021021026216380497
0.007 6.400999999999999e-5 sign 0.011914049497609408 640712.6266165993 0.13568406226516364 0.7001272563988057 9924.301947458052 4864.956010178789 2.638272923018024e-6 0.00021099733558081274
0.0065 6.0009999999999996e-5 sign 0.01201820624953185 678090.1886610461 0.1363311993323429 0.7004737825084975 10583.871963947102 5193.399941811624 2.6462325917040084e-6 0.00020975783480306682
0.006 5.501e-5 sign 0.011942528284552192 743937.2679528005 0.13596163362375877 0.7002713135897038 11544.30056625227 5661.373010193748 2.6328450868642077e-6 0.00021005746904476712
0.0055 5.101e-5 sign 0.012068144731492888 794760.7547175396 0.13672989485845485 0.7006834568196673 12447.175429218718 6111.31196090255 2.6568555347826336e-6 0.00020971534143621965
0.005 4.601e-5 sign 0.01198237525112331 886797.1447383049 0.13630402944660075 0.7004504168665956 13798.009094642235 6770.0081043448645 2.6394938978480037e-6 0.00020987896855961837
0.0045 4.201e-5 sign 0.012140215967302288 959875.2282143813 0.13725345357493784 0.7009608085377977 15108.717027632432 7423.888967777753 2.6607517453315844e-6 0.00020875341060849704
0.004 3.701e-5 sign 0.01204210148313524 1.0975278918226797e6 0.13675921951625278 0.7006905557745209 17147.68624541628 8419.232687005653 2.647033002761079e-6 0.00020941713177195225
0.0035 3.301e-5 sign 0.012253331101008014 1.211445108850506e6 0.1380071440497521 0.7013630862153412 19221.270054412824 9455.419167955462 2.675873365866705e-6 0.00020796143266180224
0.003 2.801e-5 sign 0.01214153755169243 1.439499417334983e6 0.1374384403316104 0.7010520835842993 22649.617591860533 11131.97922920999 2.6690770931828065e-6 0.00020939699524607594
0.0025 2.301e-5 sign 0.011984757185207452 1.7728893665789263e6 0.13661131175096206 0.7006018788308065 27568.350482482725 13532.011823856994 2.6443520528376844e-6 0.00021024529625615371
0.002 1.901e-5 sign 0.01234002608406981 2.0903450092007054e6 0.1386718419727414 0.701714576214037 33359.93777923794 16426.826062625067 2.6960617983321945e-6 0.00020803443039521297
0.0015 1.401e-5 sign 0.012145478695258954 2.877130698044868e6 0.1376390398577461 0.7011517928352161 45261.452828357375 22251.4370862762 2.6706527157463375e-6 0.00020946469791083096
0.001 1.0009999999999999e-5 sign 0.012932525281492791 3.806391464082542e6 0.14206934699158716 0.7035588827350246 63320.42460801474 31343.58254576504 2.7637435963412836e-6 0.0002032469424831942430.0 0.008174009999999999 sign 0.0003829519033671792 144700.62382024655 0.0037185699185357983 0.6382194517350319 96.2918471293781 39.45448602530093 6.867461486798981e-8 0.00016884924812561413
