#1=α 2=αD 3=σ 4=dq 5=qh 6=dp 7=dph 8=pd 9=dpdh 10=m 11=mh 
0.045 0.00051301 sign 0.014539540135753901 66921.59261802297 0.14515682581981176 0.705546819008892 1253.3106179375088 624.1775459814763 2.8239326121331154e-6 0.00018374275123986375
0.04 0.00045800999999999996 sign 0.014597303187867689 74692.13520303057 0.14602616449666558 0.7059962715402904 1401.5530378589085 698.8616138369628 2.8360270709921e-6 0.0001838210136560355
0.035 0.00040301 sign 0.014671347178997745 84502.99273709994 0.14698677506388386 0.7064964892343824 1590.2272885034472 794.0266438883916 2.85629796220685e-6 0.00018421661982393107
0.03 0.00034801 sign 0.014769799996813614 97276.88146374575 0.14807982505462863 0.7070705871481475 1838.4970699214373 919.4398008237471 2.8784282508631105e-6 0.00018441417518285234
0.025 0.00029100999999999997 sign 0.014815900619337744 116006.94816397647 0.14892386613442943 0.7075059881189532 2194.8956562731832 1098.9730571962261 2.8932589900880575e-6 0.00018481512883529276
0.02 0.00023501 sign 0.014941871588781335 142573.93224798577 0.15017778966413758 0.7081702736128026 2713.2464876397967 1360.9933072418341 2.9202761321663857e-6 0.00018496737035209287
0.015 0.00017701 sign 0.014999298790657025 188645.7176251624 0.15110204798942736 0.7086505583763424 3596.011666730549 1806.151972110419 2.9427843439012317e-6 0.0001857041190475834
0.01 0.00011900999999999999 sign 0.015113779627663117 278698.064009915 0.15232419002436837 0.7092977064084995 5339.022180723355 2686.3665073726906 2.9655890322813836e-6 0.00018573052983437478
0.0095 0.00011300999999999999 sign 0.01510785793022067 293596.40484745294 0.1523601551307117 0.7093141004180319 5621.495469920726 2828.6104842491613 2.9605792771194467e-6 0.0001854961858680834
0.009 0.00010701 sign 0.015101275841707229 310177.52941416384 0.1523928770463339 0.7093286737177888 5935.645519506143 2986.7904241444667 2.9612556073966523e-6 0.00018562640620156857
0.0085 0.00010101 sign 0.015093916837140862 328743.5885276502 0.15242176438527863 0.7093410950520223 6287.11739807535 3163.7433044568334 2.958083076489848e-6 0.00018552519036755513
0.008 9.500999999999999e-5 sign 0.015085635236871375 349673.66941826255 0.15244607737425608 0.7093509501151061 6682.982217642011 3363.0219876755295 2.9638046962530193e-6 0.00018599368307805928
0.0075 9.000999999999999e-5 sign 0.015228013103308792 366043.2273919913 0.15322546225348413 0.7097842773052703 7052.700756694117 3553.3939160604473 2.9890876952756743e-6 0.00018578038028478877
0.007 8.400999999999999e-5 sign 0.015228130523042022 392183.12411346554 0.15329246652971396 0.709818069013206 7555.051364706512 3806.8374469194 2.9809384956250033e-6 0.00018527706419848872
0.0065 7.801e-5 sign 0.015228263991901409 422343.65333740896 0.15335965554949707 0.7098519616452381 8134.675403813869 4099.267641370496 2.977341141802805e-6 0.00018505645313398597
0.006 7.201e-5 sign 0.015228417673481627 457529.7230792931 0.15342705056648742 0.7098859671379857 8810.888532220413 4440.429951897047 2.9830654599616492e-6 0.00018541498201306257
0.0055 6.600999999999999e-5 sign 0.015228597246145439 499111.5632064135 0.1534946804630769 0.7099201017132775 9610.029214454133 4843.613150723672 2.9929178837493835e-6 0.0001860297887807034
0.005 6.0009999999999996e-5 sign 0.015228810660402355 549007.3317915765 0.1535625855639746 0.7099543880203361 10568.969536472858 5327.420725091902 2.9941737135771148e-6 0.0001861098465152247
0.0045 5.401e-5 sign 0.015229069401199256 609987.4186222357 0.15363082399195543 0.7099888587059827 11740.966128660959 5918.723006759291 2.983402283294853e-6 0.00018544175071958456
0.004 4.801e-5 sign 0.015229390696913191 686206.8911066239 0.1536994827901606 0.7100235626623939 13205.898362496137 6657.8229853070825 2.9866662697319327e-6 0.00018564528061932152
0.0035 4.201e-5 sign 0.015229801621730127 784194.1275998629 0.15376869857762732 0.7100585766300769 15089.280044982548 7608.049016807152 2.9970711583341116e-6 0.00018629155297162573
0.003 3.601e-5 sign 0.015230347300313724 914827.5917729267 0.1538386988578328 0.7100940284026638 17600.277501625053 8874.937853739511 2.9907442714324076e-6 0.00018589612406512743
0.0025 3.001e-5 sign 0.015231108957817886 1.0976833188502616e6 0.15390989289227405 0.7101301478752426 21115.334080928373 10648.430436340523 2.9891036033727715e-6 0.0001857892755079101
0.002 2.4010000000000002e-5 sign 0.015232249044024442 1.37189876084016e6 0.1539830988681866 0.7101673946585414 26387.178911182007 13308.337746059042 2.9882466680966845e-6 0.00018572640028199387
0.0015 1.8010000000000002e-5 sign 0.01523414660179769 1.8287426880809765e6 0.15406022532293207 0.7102068408882242 35171.619908692555 17740.63340619875 3.0005123435138283e-6 0.00018646955317255787
0.001 1.201e-5 sign 0.015237938714167093 2.7417488996719066e6 0.15414699632038387 0.7102517022434726 52733.14231094983 26601.916053670462 2.9960908420654985e-6 0.0001861518072089141
